id,order_id,product_id,quantity,unit_price
3282,1082,36,5,85.06
3283,1083,54,1,496.49
3284,1083,65,3,292.96
3285,1083,99,5,233.44
3286,1083,85,1,327.87
3287,1083,64,5,256.91
3288,1084,69,5,282.37
3289,1084,37,1,213.76
3290,1085,50,5,25.55
3291,1085,93,3,235.81
3292,1086,70,2,395.04
3293,1086,2,4,355.4
3294,1087,43,2,226.5
3295,1088,3,1,245.1
3296,1088,17,3,123.79
3297,1088,22,3,252.02
3298,1088,86,3,442.58
3299,1089,21,4,149.44
3300,1089,27,2,262.49
3301,1089,47,1,204.01
3302,1089,98,3,43.3
3303,1090,70,5,395.04
3304,1090,82,1,375.97
3305,1090,10,2,128.8
3306,1091,1,2,146.71
3307,1092,100,3,457.25
3308,1093,15,4,328.76
3309,1093,44,1,54.56
3310,1094,99,5,233.44
3311,1094,60,5,110.98
3312,1094,16,4,149.85
3313,1094,86,5,442.58
3314,1094,36,1,85.06
3315,1095,12,3,361.51
3316,1095,23,4,143.69
3317,1095,25,5,370.94
3318,1096,93,1,235.81
3319,1096,80,1,116.34
3320,1096,9,2,77.26
3321,1097,44,2,54.56
3322,1097,67,5,118.31
3323,1098,62,3,372.87
3324,1098,4,3,69.72
3325,1099,97,4,384.53
3326,1099,14,5,329.92
3327,1099,100,4,457.25
3328,1099,28,2,100.54
3329,1100,80,4,116.34
3330,1100,100,5,457.25
3331,1101,96,2,421.14
3332,1102,72,4,128.07
3333,1102,50,3,25.55
3334,1102,83,3,354.85
3335,1102,26,1,95.99
3336,1103,58,2,145.07
3337,1104,74,3,484.22
3338,1105,86,3,442.58
3339,1106,54,1,496.49
3340,1106,41,4,40.26
3341,1106,11,2,322.59
3342,1107,77,5,365.05
3343,1108,99,1,233.44
3344,1108,76,2,461.89
3345,1108,61,4,302.91
3346,1108,71,5,83.12
3347,1108,93,3,235.81
3348,1109,80,1,116.34
3349,1110,32,3,337.22
3350,1110,69,4,282.37
3351,1110,38,1,402.98
3352,1111,8,3,109.01
3353,1112,90,3,154.64
3354,1112,49,2,275.17
3355,1113,44,4,54.56
3356,1113,10,5,128.8
3357,1113,47,1,204.01
3358,1114,40,3,354.85
3359,1114,53,1,75.17
3360,1114,4,3,69.72
3361,1114,42,2,290.62
3362,1115,18,5,214.76
3363,1116,77,1,365.05
3364,1116,47,1,204.01
3365,1116,13,3,482.61
3366,1116,99,3,233.44
3367,1116,41,1,40.26
3368,1117,74,2,484.22
3369,1117,75,1,129.0
3370,1118,7,3,462.76
3371,1118,40,5,354.85
3372,1119,11,5,322.59
3373,1119,74,5,484.22
3374,1119,39,5,437.84
3375,1119,85,3,327.87
3376,1119,13,4,482.61
3377,1120,40,4,354.85
3378,1121,85,3,327.87
3379,1122,95,1,495.26
3380,1122,18,1,214.76
3381,1122,13,5,482.61
3382,1123,14,4,329.92
3383,1124,61,3,302.91
3384,1125,70,1,395.04
3385,1125,34,2,348.24
3386,1125,76,5,461.89
3387,1125,32,1,337.22
3388,1126,22,2,252.02
3389,1126,84,5,167.59
3390,1126,90,1,154.64
3391,1127,61,2,302.91
3392,1128,22,5,252.02
3393,1128,31,4,138.16
3394,1129,88,5,285.64
3395,1130,74,2,484.22
3396,1130,64,5,256.91
3397,1130,31,1,138.16
3398,1131,28,5,100.54
3399,1131,86,4,442.58
3400,1131,25,5,370.94
3401,1131,38,3,402.98
3402,1132,52,5,194.07
3403,1132,53,5,75.17
3404,1133,35,2,311.17
3405,1133,79,1,404.28
3406,1133,91,4,289.2
3407,1134,83,5,354.85
3408,1134,64,1,256.91
3409,1134,15,4,328.76
3410,1135,25,3,370.94
3411,1135,89,2,137.78
3412,1135,74,2,484.22
3413,1135,83,5,354.85
3414,1135,16,2,149.85
3415,1136,92,1,136.09
3416,1136,30,2,477.48
3417,1137,94,1,78.58
3418,1138,18,2,214.76
3419,1138,36,1,85.06
3420,1138,74,1,484.22
3421,1138,84,2,167.59
3422,1139,90,1,154.64
3423,1140,14,3,329.92
3424,1140,27,4,262.49
3425,1140,19,2,396.1
3426,1140,93,1,235.81
3427,1141,42,4,290.62
3428,1141,49,5,275.17
3429,1141,88,3,285.64
3430,1142,85,2,327.87
3431,1142,82,2,375.97
3432,1142,27,4,262.49
3433,1142,46,2,283.81
3434,1143,63,4,116.46
3435,1143,36,4,85.06
3436,1144,33,1,346.18
3437,1145,60,2,110.98
3438,1145,8,1,109.01
3439,1145,96,4,421.14
3440,1145,68,3,474.77
3441,1146,53,1,75.17
3442,1146,37,2,213.76
3443,1147,36,2,85.06
3444,1147,55,1,419.06
3445,1147,61,5,302.91
3446,1148,76,4,461.89
3447,1149,39,2,437.84
3448,1149,58,2,145.07
3449,1149,89,3,137.78
3450,1150,50,3,25.55
3451,1150,21,4,149.44
3452,1150,29,4,13.35
3453,1150,18,1,214.76
3454,1151,83,4,354.85
3455,1151,50,2,25.55
3456,1152,66,2,157.86
3457,1152,15,3,328.76
3458,1152,93,3,235.81
3459,1152,67,3,118.31
3460,1152,89,1,137.78
3461,1153,85,5,327.87
3462,1153,40,4,354.85
3463,1153,3,1,245.1
3464,1154,14,2,329.92
3465,1154,37,3,213.76
3466,1154,32,5,337.22
3467,1154,79,5,404.28
3468,1154,68,2,474.77
3469,1155,68,1,474.77
3470,1155,20,1,14.54
3471,1155,42,5,290.62
3472,1155,54,5,496.49
3473,1156,1,4,146.71
3474,1156,25,2,370.94
3475,1156,14,3,329.92
3476,1157,33,3,346.18
3477,1157,76,2,461.89
3478,1157,81,4,478.94
3479,1157,86,5,442.58
3480,1158,73,3,404.83
3481,1158,13,4,482.61
3482,1158,61,5,302.91
3483,1158,26,2,95.99
3484,1158,42,1,290.62
3485,1159,46,4,283.81
3486,1159,98,2,43.3
3487,1159,69,3,282.37
3488,1160,30,4,477.48
3489,1160,72,1,128.07
3490,1160,89,1,137.78
3491,1160,14,5,329.92
3492,1161,30,4,477.48
3493,1161,6,2,30.61
3494,1162,53,5,75.17
3495,1162,95,1,495.26
3496,1162,14,5,329.92
3497,1162,57,2,413.45
3498,1163,95,2,495.26
3499,1163,28,3,100.54
3500,1164,5,3,411.0
3501,1165,76,4,461.89
3502,1166,36,5,85.06
3503,1167,27,1,262.49
3504,1167,44,2,54.56
3505,1167,79,1,404.28
3506,1167,12,3,361.51
3507,1168,69,2,282.37
3508,1168,6,4,30.61
3509,1168,89,3,137.78
3510,1168,70,2,395.04
3511,1168,85,1,327.87
3512,1169,28,4,100.54
3513,1169,43,1,226.5
3514,1169,12,5,361.51
3515,1169,75,2,129.0
3516,1170,36,1,85.06
3517,1170,55,3,419.06
3518,1170,46,4,283.81
3519,1170,72,2,128.07
3520,1170,4,1,69.72
3521,1171,3,3,245.1
3522,1171,25,2,370.94
3523,1171,21,2,149.44
3524,1171,95,1,495.26
3525,1171,94,2,78.58
3526,1172,27,2,262.49
3527,1172,17,3,123.79
3528,1173,8,4,109.01
3529,1173,29,5,13.35
3530,1173,18,1,214.76
3531,1173,16,2,149.85
3532,1174,81,3,478.94
3533,1174,88,4,285.64
3534,1174,20,1,14.54
3535,1175,61,4,302.91
3536,1175,1,2,146.71
3537,1176,5,5,411.0
3538,1176,23,4,143.69
3539,1176,14,1,329.92
3540,1177,28,1,100.54
3541,1177,20,4,14.54
3542,1178,56,2,340.01
3543,1179,35,5,311.17
3544,1179,92,5,136.09
3545,1180,76,5,461.89
3546,1180,43,4,226.5
3547,1180,21,5,149.44
3548,1180,69,5,282.37
3549,1180,28,4,100.54
3550,1181,23,5,143.69
3551,1181,57,3,413.45
3552,1181,41,3,40.26
3553,1181,78,2,340.1
3554,1182,26,4,95.99
3555,1183,49,5,275.17
3556,1183,60,1,110.98
3557,1183,75,1,129.0
3558,1184,7,2,462.76
3559,1184,95,5,495.26
3560,1185,72,4,128.07
3561,1186,84,5,167.59
3562,1186,92,2,136.09
3563,1186,7,5,462.76
3564,1186,24,5,368.25
3565,1187,17,2,123.79
3566,1187,7,5,462.76
3567,1188,70,1,395.04
3568,1188,31,5,138.16
3569,1188,71,1,83.12
3570,1188,44,5,54.56
3571,1188,69,1,282.37
3572,1189,34,3,348.24
3573,1189,71,2,83.12
3574,1189,23,1,143.69
3575,1190,63,2,116.46
3576,1190,18,2,214.76
3577,1190,90,1,154.64
3578,1190,67,2,118.31
3579,1191,57,1,413.45
3580,1191,55,5,419.06
3581,1191,11,3,322.59
3582,1191,59,2,406.64
3583,1191,88,3,285.64
3584,1192,4,1,69.72
3585,1192,98,1,43.3
3586,1192,100,1,457.25
3587,1193,93,1,235.81
3588,1194,42,2,290.62
3589,1195,11,1,322.59
3590,1195,89,2,137.78
3591,1195,62,1,372.87
3592,1195,57,5,413.45
3593,1195,83,3,354.85
3594,1196,81,5,478.94
3595,1197,93,2,235.81
3596,1198,41,4,40.26
3597,1198,87,1,458.02
3598,1198,65,3,292.96
3599,1199,34,2,348.24
3600,1199,11,5,322.59
3601,1199,19,5,396.1
3602,1200,70,4,395.04
3603,1200,37,4,213.76
3604,1200,67,1,118.31
3605,1200,20,2,14.54
3606,1200,98,3,43.3
3607,1201,80,1,116.34
3608,1201,41,4,40.26
3609,1201,61,1,302.91
3610,1201,65,4,292.96
3611,1201,60,1,110.98
3612,1202,77,1,365.05
3613,1203,85,3,327.87
3614,1204,49,3,275.17
3615,1204,82,3,375.97
3616,1205,47,5,204.01
3617,1206,68,2,474.77
3618,1206,52,4,194.07
3619,1206,73,1,404.83
3620,1207,53,2,75.17
3621,1207,35,5,311.17
3622,1208,42,3,290.62
3623,1208,85,1,327.87
3624,1209,40,2,354.85
3625,1209,74,4,484.22
3626,1209,94,1,78.58
3627,1210,92,1,136.09
3628,1210,81,4,478.94
3629,1210,7,4,462.76
3630,1210,27,2,262.49
3631,1210,53,5,75.17
3632,1211,72,4,128.07
3633,1211,80,3,116.34
3634,1211,3,5,245.1
3635,1211,100,5,457.25
3636,1211,24,2,368.25
3637,1212,8,3,109.01
3638,1213,16,4,149.85
3639,1214,68,1,474.77
3640,1214,72,5,128.07
3641,1214,95,1,495.26
3642,1215,81,3,478.94
3643,1215,83,2,354.85
3644,1215,71,4,83.12
3645,1216,32,5,337.22
3646,1216,25,4,370.94
3647,1216,92,2,136.09
3648,1216,68,1,474.77
3649,1217,35,2,311.17
3650,1217,20,1,14.54
3651,1217,19,4,396.1
3652,1217,80,3,116.34
3653,1218,67,5,118.31
3654,1218,83,3,354.85
3655,1219,39,2,437.84
3656,1219,3,2,245.1
3657,1219,54,2,496.49
3658,1219,48,5,45.78
3659,1220,28,1,100.54
3660,1220,40,3,354.85
3661,1220,11,4,322.59
3662,1220,6,4,30.61
3663,1221,81,4,478.94
3664,1221,21,3,149.44
3665,1221,97,3,384.53
3666,1222,6,2,30.61
3667,1222,52,2,194.07
3668,1222,93,3,235.81
3669,1223,70,2,395.04
3670,1223,38,2,402.98
3671,1223,94,1,78.58
3672,1224,61,4,302.91
3673,1225,53,3,75.17
3674,1225,38,5,402.98
3675,1225,74,5,484.22
3676,1226,3,2,245.1
3677,1226,94,1,78.58
3678,1226,48,2,45.78
3679,1226,72,5,128.07
3680,1226,67,2,118.31
3681,1227,43,2,226.5
3682,1227,60,5,110.98
3683,1227,90,1,154.64
3684,1228,5,3,411.0
3685,1228,88,1,285.64
3686,1228,38,2,402.98
3687,1229,28,2,100.54
3688,1229,98,3,43.3
3689,1230,68,3,474.77
3690,1230,76,3,461.89
3691,1231,51,2,193.49
3692,1232,14,1,329.92
3693,1232,13,5,482.61
3694,1233,68,4,474.77
3695,1233,93,1,235.81
3696,1233,70,1,395.04
3697,1233,78,2,340.1
3698,1234,76,1,461.89
3699,1234,81,2,478.94
3700,1235,28,2,100.54
3701,1235,52,3,194.07
3702,1235,29,1,13.35
3703,1235,53,1,75.17
3704,1236,11,5,322.59
3705,1237,64,3,256.91
3706,1237,50,1,25.55
3707,1237,60,5,110.98
3708,1237,53,5,75.17
3709,1237,93,5,235.81
3710,1238,2,2,355.4
3711,1239,4,1,69.72
3712,1239,76,1,461.89
3713,1240,100,4,457.25
3714,1240,15,5,328.76
3715,1240,17,5,123.79
3716,1241,2,2,355.4
3717,1241,89,4,137.78
3718,1241,43,4,226.5
3719,1241,82,4,375.97
3720,1241,34,3,348.24
3721,1242,16,4,149.85
3722,1242,1,5,146.71
3723,1242,88,2,285.64
3724,1242,51,3,193.49
3725,1242,79,3,404.28
3726,1243,8,1,109.01
3727,1243,40,5,354.85
3728,1244,16,5,149.85
3729,1245,37,1,213.76
3730,1245,70,3,395.04
3731,1245,29,2,13.35
3732,1245,51,5,193.49
3733,1245,62,3,372.87
3734,1246,76,2,461.89
3735,1247,25,2,370.94
3736,1247,93,2,235.81
3737,1247,28,5,100.54
3738,1247,78,5,340.1
3739,1248,10,2,128.8
3740,1248,58,3,145.07
3741,1249,44,4,54.56
3742,1249,10,1,128.8
3743,1249,33,1,346.18
3744,1250,17,5,123.79
3745,1250,69,4,282.37
3746,1250,96,1,421.14
3747,1251,81,1,478.94
3748,1251,100,3,457.25
3749,1251,31,4,138.16
3750,1252,55,4,419.06
3751,1252,96,1,421.14
3752,1252,67,1,118.31
3753,1252,15,2,328.76
3754,1253,100,1,457.25
3755,1253,6,2,30.61
3756,1253,8,5,109.01
3757,1253,27,3,262.49
3758,1254,51,5,193.49
3759,1254,12,1,361.51
3760,1254,50,2,25.55
3761,1254,88,4,285.64
3762,1255,42,2,290.62
3763,1256,23,2,143.69
3764,1257,44,3,54.56
3765,1257,7,4,462.76
3766,1257,66,5,157.86
3767,1258,56,5,340.01
3768,1258,14,4,329.92
3769,1259,55,5,419.06
3770,1259,83,2,354.85
3771,1259,80,2,116.34
3772,1259,68,3,474.77
3773,1260,96,1,421.14
3774,1260,15,2,328.76
3775,1260,39,5,437.84
3776,1261,68,4,474.77
3777,1262,44,3,54.56
3778,1262,31,4,138.16
3779,1263,95,5,495.26
3780,1263,18,4,214.76
3781,1263,6,2,30.61
3782,1263,30,3,477.48
3783,1263,79,1,404.28
3784,1264,14,3,329.92
3785,1265,89,1,137.78
3786,1265,78,1,340.1
3787,1265,65,3,292.96
3788,1265,73,5,404.83
3789,1266,38,3,402.98
3790,1267,24,1,368.25
3791,1267,92,4,136.09
3792,1267,33,5,346.18
3793,1267,22,4,252.02
3794,1267,97,5,384.53
3795,1268,80,4,116.34
3796,1268,99,5,233.44
3797,1268,74,4,484.22
3798,1268,100,3,457.25
3799,1268,71,5,83.12
3800,1269,96,4,421.14
3801,1269,12,5,361.51
3802,1269,38,2,402.98
3803,1269,69,3,282.37
3804,1269,75,4,129.0
3805,1270,32,2,337.22
3806,1270,43,5,226.5
3807,1270,14,3,329.92
3808,1270,3,5,245.1
3809,1270,40,5,354.85
3810,1271,25,2,370.94
3811,1271,25,1,370.94
3812,1271,24,2,368.25
3813,1271,38,2,402.98
3814,1271,100,4,457.25
3815,1272,73,5,404.83
3816,1272,8,4,109.01
3817,1272,80,1,116.34
3818,1272,72,4,128.07
3819,1273,51,1,193.49
3820,1273,59,4,406.64
3821,1274,83,4,354.85
3822,1275,96,2,421.14
3823,1275,40,5,354.85
3824,1276,67,5,118.31
3825,1276,29,3,13.35
3826,1277,47,2,204.01
3827,1277,67,2,118.31
3828,1277,85,5,327.87
3829,1277,97,1,384.53
3830,1277,37,1,213.76
3831,1278,53,1,75.17
3832,1278,19,5,396.1
3833,1278,79,4,404.28
3834,1279,4,5,69.72
3835,1279,19,4,396.1
3836,1279,76,3,461.89
3837,1280,87,2,458.02
3838,1280,56,3,340.01
3839,1280,12,5,361.51
3840,1280,49,5,275.17
3841,1280,49,3,275.17
3842,1281,81,1,478.94
3843,1281,28,1,100.54
3844,1281,72,4,128.07
3845,1281,55,1,419.06
3846,1282,99,2,233.44
3847,1282,68,3,474.77
3848,1283,44,1,54.56
3849,1283,33,2,346.18
3850,1283,100,3,457.25
3851,1283,52,5,194.07
3852,1283,20,2,14.54
3853,1284,99,3,233.44
3854,1284,66,3,157.86
3855,1284,81,1,478.94
3856,1284,4,2,69.72
3857,1284,62,2,372.87
3858,1285,1,5,146.71
3859,1286,77,4,365.05
3860,1286,50,1,25.55
3861,1286,8,1,109.01
3862,1286,98,4,43.3
3863,1287,26,1,95.99
3864,1287,11,2,322.59
3865,1287,79,3,404.28
3866,1287,4,1,69.72
3867,1287,9,4,77.26
3868,1288,8,5,109.01
3869,1288,83,3,354.85
3870,1288,11,3,322.59
3871,1288,81,5,478.94
3872,1288,10,3,128.8
3873,1289,59,4,406.64
3874,1290,81,5,478.94
3875,1290,26,5,95.99
3876,1291,83,4,354.85
3877,1291,81,2,478.94
3878,1291,7,3,462.76
3879,1291,29,3,13.35
3880,1292,3,4,245.1
3881,1292,57,4,413.45
3882,1292,77,3,365.05
3883,1293,21,1,149.44
3884,1293,92,4,136.09
3885,1293,18,4,214.76
3886,1293,98,4,43.3
3887,1294,77,2,365.05
3888,1294,45,1,74.65
3889,1295,12,4,361.51
3890,1295,93,4,235.81
3891,1295,50,1,25.55
3892,1295,21,5,149.44
3893,1295,90,5,154.64
3894,1296,99,3,233.44
3895,1297,51,5,193.49
3896,1298,34,1,348.24
3897,1298,25,2,370.94
3898,1298,26,4,95.99
3899,1298,30,1,477.48
3900,1298,17,3,123.79
3901,1299,92,2,136.09
3902,1299,26,3,95.99
3903,1299,52,1,194.07
3904,1300,70,1,395.04
3905,1300,60,1,110.98
3906,1300,27,2,262.49
3907,1300,87,1,458.02
3908,1301,78,2,340.1
3909,1302,49,1,275.17
3910,1303,97,4,384.53
3911,1303,31,5,138.16
3912,1304,17,4,123.79
3913,1304,64,5,256.91
3914,1304,74,3,484.22
3915,1305,16,2,149.85
3916,1305,28,4,100.54
3917,1305,10,5,128.8
3918,1305,38,3,402.98
3919,1306,76,1,461.89
3920,1306,93,2,235.81
3921,1306,75,3,129.0
3922,1307,19,4,396.1
3923,1308,66,1,157.86
3924,1308,13,4,482.61
3925,1308,36,3,85.06
3926,1309,31,4,138.16
3927,1310,88,3,285.64
3928,1310,14,4,329.92
3929,1311,69,1,282.37
3930,1311,19,4,396.1
3931,1311,95,4,495.26
3932,1311,86,5,442.58
3933,1312,24,1,368.25
3934,1312,2,2,355.4
3935,1313,63,5,116.46
3936,1314,24,1,368.25
3937,1314,81,2,478.94
3938,1314,34,5,348.24
3939,1314,54,2,496.49
3940,1314,74,5,484.22
3941,1315,95,4,495.26
3942,1315,94,5,78.58
3943,1315,57,2,413.45
3944,1316,30,5,477.48
3945,1316,32,1,337.22
3946,1316,66,2,157.86
3947,1316,70,3,395.04
3948,1317,4,3,69.72
3949,1317,30,5,477.48
3950,1317,97,4,384.53
3951,1317,95,1,495.26
3952,1318,90,5,154.64
3953,1318,70,4,395.04
3954,1318,52,1,194.07
3955,1318,59,4,406.64
3956,1319,52,4,194.07
3957,1320,52,5,194.07
3958,1320,100,2,457.25
3959,1321,47,1,204.01
3960,1322,70,2,395.04
3961,1322,11,2,322.59
3962,1322,24,2,368.25
3963,1322,81,3,478.94
3964,1323,87,2,458.02
3965,1323,12,4,361.51
3966,1323,87,3,458.02
3967,1324,100,3,457.25
3968,1325,58,1,145.07
3969,1325,88,3,285.64
3970,1325,52,5,194.07
3971,1325,20,1,14.54
3972,1325,67,2,118.31
3973,1326,74,2,484.22
3974,1327,73,4,404.83
3975,1327,59,5,406.64
3976,1327,6,5,30.61
3977,1328,69,3,282.37
3978,1328,31,4,138.16
3979,1328,80,5,116.34
3980,1328,70,3,395.04
3981,1328,70,1,395.04
3982,1329,17,1,123.79
3983,1329,43,1,226.5
3984,1330,89,2,137.78
3985,1330,85,5,327.87
3986,1330,56,5,340.01
3987,1330,92,3,136.09
3988,1330,65,3,292.96
3989,1331,39,5,437.84
3990,1331,44,5,54.56
3991,1332,71,1,83.12
3992,1332,83,1,354.85
3993,1332,37,3,213.76
3994,1332,58,5,145.07
3995,1332,65,4,292.96
3996,1333,89,4,137.78
3997,1334,46,2,283.81
3998,1335,70,4,395.04
3999,1335,58,4,145.07
4000,1336,26,5,95.99
4001,1336,99,2,233.44
4002,1336,4,5,69.72
4003,1336,58,3,145.07
4004,1337,100,1,457.25
4005,1337,79,1,404.28
4006,1337,93,4,235.81
4007,1337,64,5,256.91
4008,1338,64,4,256.91
4009,1338,70,2,395.04
4010,1338,80,5,116.34
4011,1338,56,5,340.01
4012,1338,64,2,256.91
4013,1339,41,5,40.26
4014,1339,74,2,484.22
4015,1340,96,1,421.14
4016,1340,83,5,354.85
4017,1340,41,5,40.26
4018,1340,1,4,146.71
4019,1341,88,2,285.64
4020,1341,48,1,45.78
4021,1342,4,3,69.72
4022,1342,97,4,384.53
4023,1342,49,5,275.17
4024,1343,88,4,285.64
4025,1343,73,1,404.83
4026,1343,4,1,69.72
4027,1344,36,5,85.06
4028,1344,23,3,143.69
4029,1345,35,3,311.17
4030,1345,24,5,368.25
4031,1345,51,4,193.49
4032,1346,51,2,193.49
4033,1346,18,3,214.76
4034,1346,79,3,404.28
4035,1346,24,2,368.25
4036,1346,82,2,375.97
4037,1347,95,5,495.26
4038,1347,35,4,311.17
4039,1347,29,2,13.35
4040,1347,70,5,395.04
4041,1347,14,3,329.92
4042,1348,22,3,252.02
4043,1348,11,3,322.59
4044,1348,24,5,368.25
4045,1348,98,3,43.3
4046,1349,23,3,143.69
4047,1349,50,2,25.55
4048,1349,74,2,484.22
4049,1349,52,5,194.07
4050,1350,89,2,137.78
4051,1350,44,5,54.56
4052,1351,88,3,285.64
4053,1351,14,2,329.92
4054,1351,65,1,292.96
4055,1351,72,4,128.07
4056,1351,48,3,45.78
4057,1352,83,4,354.85
4058,1353,34,4,348.24
4059,1353,72,3,128.07
4060,1353,3,5,245.1
4061,1353,42,4,290.62
4062,1353,99,3,233.44
4063,1354,29,1,13.35
4064,1354,25,3,370.94
4065,1354,81,5,478.94
4066,1355,87,5,458.02
4067,1356,10,1,128.8
4068,1356,62,5,372.87
4069,1356,62,2,372.87
4070,1356,7,2,462.76
4071,1356,67,3,118.31
4072,1357,31,3,138.16
4073,1357,5,1,411.0
4074,1357,47,2,204.01
4075,1357,51,3,193.49
4076,1357,12,3,361.51
4077,1358,59,1,406.64
4078,1358,42,3,290.62
4079,1358,26,1,95.99
4080,1359,94,2,78.58
4081,1359,47,5,204.01
4082,1360,54,4,496.49
4083,1360,94,5,78.58
4084,1361,31,4,138.16
4085,1362,41,1,40.26
4086,1362,3,5,245.1
4087,1362,35,2,311.17
4088,1362,90,1,154.64
4089,1363,99,1,233.44
4090,1363,5,3,411.0
4091,1363,23,4,143.69
4092,1364,79,5,404.28
4093,1364,16,5,149.85
4094,1364,68,4,474.77
4095,1364,72,1,128.07
4096,1365,94,2,78.58
4097,1365,97,4,384.53
4098,1365,1,3,146.71
4099,1365,47,2,204.01
4100,1365,31,5,138.16
4101,1366,72,3,128.07
4102,1366,52,2,194.07
4103,1366,18,3,214.76
4104,1366,72,4,128.07
4105,1366,54,1,496.49
4106,1367,99,5,233.44
4107,1367,65,4,292.96
4108,1367,97,4,384.53
4109,1368,57,3,413.45
4110,1368,39,2,437.84
4111,1368,18,4,214.76
4112,1368,91,3,289.2
4113,1368,66,3,157.86
4114,1369,70,3,395.04
4115,1369,94,5,78.58
4116,1369,55,3,419.06
4117,1370,92,5,136.09
4118,1370,37,2,213.76
4119,1370,65,2,292.96
4120,1371,79,1,404.28
4121,1371,11,4,322.59
4122,1371,43,1,226.5
4123,1372,1,1,146.71
4124,1372,6,2,30.61
4125,1373,48,2,45.78
4126,1373,76,2,461.89
4127,1373,10,2,128.8
4128,1374,83,1,354.85
4129,1374,42,3,290.62
4130,1375,27,1,262.49
4131,1376,44,4,54.56
4132,1376,5,5,411.0
4133,1376,27,4,262.49
4134,1377,95,2,495.26
4135,1377,88,1,285.64
4136,1377,37,3,213.76
4137,1377,37,5,213.76
4138,1377,68,5,474.77
4139,1378,50,5,25.55
4140,1378,80,4,116.34
4141,1378,19,4,396.1
4142,1378,89,2,137.78
4143,1379,58,4,145.07
4144,1379,93,3,235.81
4145,1379,83,4,354.85
4146,1379,20,1,14.54
4147,1380,47,5,204.01
4148,1380,95,2,495.26
4149,1381,37,2,213.76
4150,1381,9,5,77.26
4151,1381,28,2,100.54
4152,1382,14,2,329.92
4153,1382,25,1,370.94
4154,1382,17,2,123.79
4155,1382,78,2,340.1
4156,1382,83,1,354.85
4157,1383,80,1,116.34
4158,1383,8,4,109.01
4159,1383,95,1,495.26
4160,1384,67,2,118.31
4161,1385,34,4,348.24
4162,1385,21,2,149.44
4163,1385,92,5,136.09
4164,1385,60,3,110.98
4165,1386,69,2,282.37
4166,1387,52,5,194.07
4167,1387,91,1,289.2
4168,1387,86,4,442.58
4169,1387,23,2,143.69
4170,1388,62,4,372.87
4171,1388,42,3,290.62
4172,1388,96,3,421.14
4173,1389,81,3,478.94
4174,1389,62,2,372.87
4175,1389,49,2,275.17
4176,1389,74,1,484.22
4177,1389,42,2,290.62
4178,1390,12,5,361.51
4179,1390,100,4,457.25
4180,1390,49,5,275.17
4181,1390,31,1,138.16
4182,1390,51,1,193.49
4183,1391,24,4,368.25
4184,1391,16,4,149.85
4185,1391,23,1,143.69
4186,1391,59,2,406.64
4187,1391,26,4,95.99
4188,1392,73,5,404.83
4189,1392,24,1,368.25
4190,1393,24,2,368.25
4191,1393,20,5,14.54
4192,1393,73,5,404.83
4193,1394,95,4,495.26
4194,1394,22,1,252.02
4195,1395,42,5,290.62
4196,1395,10,3,128.8
4197,1395,31,5,138.16
4198,1395,71,2,83.12
4199,1396,22,3,252.02
4200,1396,84,3,167.59
4201,1397,74,5,484.22
4202,1397,27,3,262.49
4203,1398,40,3,354.85
4204,1398,54,1,496.49
4205,1398,63,4,116.46
4206,1398,95,4,495.26
4207,1398,29,2,13.35
4208,1399,38,2,402.98
4209,1399,3,5,245.1
4210,1399,43,3,226.5
4211,1399,33,5,346.18
4212,1400,79,1,404.28
4213,1400,24,4,368.25
4214,1400,78,5,340.1
4215,1400,57,1,413.45
4216,1401,74,2,484.22
4217,1401,57,1,413.45
4218,1402,8,3,109.01
4219,1402,32,5,337.22
4220,1403,98,5,43.3
4221,1403,64,1,256.91
4222,1403,28,4,100.54
4223,1403,91,3,289.2
4224,1404,75,5,129.0
4225,1404,67,2,118.31
4226,1405,20,1,14.54
4227,1405,87,1,458.02
4228,1406,47,4,204.01
4229,1406,94,1,78.58
4230,1407,25,2,370.94
4231,1407,5,1,411.0
4232,1407,34,5,348.24
4233,1407,63,5,116.46
4234,1407,88,4,285.64
4235,1408,65,5,292.96
4236,1408,73,4,404.83
4237,1408,45,2,74.65
4238,1408,89,3,137.78
4239,1408,86,5,442.58
4240,1409,24,2,368.25
4241,1409,82,5,375.97
4242,1409,51,1,193.49
4243,1410,26,1,95.99
4244,1411,39,2,437.84
4245,1411,50,1,25.55
4246,1411,74,5,484.22
4247,1412,15,4,328.76
4248,1412,9,3,77.26
4249,1412,21,2,149.44
4250,1413,12,1,361.51
4251,1413,100,2,457.25
4252,1413,83,5,354.85
4253,1413,22,5,252.02
4254,1413,96,3,421.14
4255,1414,12,3,361.51
4256,1415,62,3,372.87
4257,1415,84,5,167.59
4258,1416,8,5,109.01
4259,1416,26,1,95.99
4260,1417,54,4,496.49
4261,1417,11,2,322.59
4262,1417,88,5,285.64
4263,1417,64,1,256.91
4264,1417,78,1,340.1
4265,1418,51,1,193.49
4266,1418,82,2,375.97
4267,1419,15,2,328.76
4268,1419,21,1,149.44
4269,1420,53,4,75.17
4270,1420,97,2,384.53
4271,1420,7,1,462.76
4272,1420,78,1,340.1
4273,1421,15,4,328.76
4274,1422,14,2,329.92
4275,1422,24,1,368.25
4276,1422,16,5,149.85
4277,1422,93,1,235.81
4278,1423,18,3,214.76
4279,1423,85,5,327.87
